ad_name,status,ad_type,product_code,bidding_mode,placement,ad_started_at,impressions,clicks,ctr,conversions,direct_conversions,cvr,direct_cvr,cost_per_conversion,units_sold,direct_units_sold,gmv,direct_gmv,spend,roas,direct_roas,period_start,period_end,granularity,days_in_period,is_shop_level,cpc,aov,spend_per_day,units_per_day,brand,family
"InKano Meadow - Cardigan rajut wanita bahan full katun, knit cardigan wanita",Berjalan,Iklan Produk,26670732939,GMV Max ROAS,Semua Penempatan,2024-12-16,163104.0,4865.0,0.0298,52.0,45.0,0.010700000000000001,0.0092,37432.21,54.0,46.0,19649000.0,17894000.0,1946475.0,10.09,9.19,2026-05-01,2026-05-31,monthly,31,False,400.1,363870.37,62789.52,1.742,inkano,meadow
InKano Haze - Atasan rajut basic wanita dengan bahan full katun inner basic wanita lengan panjang,Berjalan,Iklan Produk,42370553268,GMV Max ROAS,Semua Penempatan,2025-09-22,160443.0,5500.0,0.034300000000000004,107.0,89.0,0.0195,0.016200000000000003,25264.98,114.0,94.0,26892000.0,22666000.0,2703353.0,9.95,8.38,2026-05-01,2026-05-31,monthly,31,False,491.52,235894.74,87204.94,3.677,inkano,haze
InKano Briette - Crop top wanita crop top outerwear wanita dengan details tali ikat [4],Berjalan,Iklan Produk,25575584031,GMV Max ROAS,Semua Penempatan,2024-06-08,158859.0,7313.0,0.046,77.0,73.0,0.0105,0.01,19537.86,79.0,75.0,14431000.0,13615000.0,1504415.0,9.59,9.05,2026-05-01,2026-05-31,monthly,31,False,205.72,182670.89,48529.52,2.548,inkano,briette
InKano Basic Tee - Kaos wanita full katun atasan wanita basic lengan pendek,Berjalan,Iklan Produk,26124817232,GMV Max ROAS,Semua Penempatan,2025-04-12,153581.0,4883.0,0.0318,111.0,99.0,0.0227,0.0203,12436.37,118.0,106.0,13422300.0,10974000.0,1380437.0,9.72,7.95,2026-05-01,2026-05-31,monthly,31,False,282.7,113748.31,44530.23,3.806,inkano,kaos
InKano Elmore - Basic cardigan wanita rajut full kancing dengan bahan viscose yang lembut dan halus,Berjalan,Iklan Produk,24046286517,GMV Max ROAS,Semua Penempatan,2025-08-08,152594.0,6653.0,0.0436,82.0,63.0,0.0123,0.0095,28919.9,85.0,66.0,23969700.0,20074000.0,2371432.0,10.11,8.46,2026-05-01,2026-05-31,monthly,31,False,356.45,281996.47,76497.81,2.742,inkano,elmore
InKano Spire Dress - Sleeveless dress korea wanita katun warna coklat dan hitam black,Berjalan,Iklan Produk,49450872502,GMV Max ROAS,Semua Penempatan,2025-11-05,151885.0,6521.0,0.0429,108.0,76.0,0.0166,0.011699999999999999,30402.59,113.0,80.0,35693100.0,28430000.0,3283479.0,10.87,8.66,2026-05-01,2026-05-31,monthly,31,False,503.52,315868.14,105918.68,3.645,inkano,spire
"InKano Organic Tee - Organic cotton tee, 100% cotton tee from organic farm certified.",Berjalan,Iklan Produk,27343670002,GMV Max ROAS,Semua Penempatan,2025-11-26,146443.0,5508.0,0.037599999999999995,180.0,158.0,0.0327,0.0287,20720.16,201.0,179.0,36383200.0,31987300.0,3729628.0,9.76,8.58,2026-05-01,2026-05-31,monthly,31,False,677.13,181010.95,120310.58,6.484,inkano,organic
InKano Ann Cardie - Cadigan wanita katun outer rajut korean style [9],Berjalan,Iklan Produk,21486955097,GMV Max ROAS,Semua Penempatan,2024-07-10,141841.0,6464.0,0.045599999999999995,75.0,58.0,0.0116,0.009000000000000001,32102.61,79.0,61.0,22776200.0,18239000.0,2407696.0,9.46,7.58,2026-05-01,2026-05-31,monthly,31,False,372.48,288306.33,77667.61,2.548,inkano,ann
InKano Elmore - Basic cardigan wanita rajut full kancing dengan bahan viscose yang lembut dan halus,Berjalan,Iklan Produk,48459766206,GMV Max ROAS,Semua Penempatan,2026-04-30,140966.0,5053.0,0.0358,44.0,37.0,0.0087,0.0073,32348.17,45.0,37.0,14131200.0,11653000.0,1423319.0,9.93,8.19,2026-05-01,2026-05-31,monthly,31,False,281.68,314026.67,45913.52,1.452,inkano,elmore
InKano Lunel - Rayon premium maxi dress with pleated details,Berjalan,Iklan Produk,47150051417,GMV Max ROAS,Semua Penempatan,2025-11-05,138834.0,6162.0,0.0444,80.0,51.0,0.013000000000000001,0.0083,32703.69,81.0,52.0,21848100.0,14874800.0,2616296.0,8.35,5.69,2026-05-01,2026-05-31,monthly,31,False,424.59,269729.63,84396.65,2.613,inkano,lunel
InKano Flow - Kemeja sleeveless wanita dengan bahan polyester linen dan relaxed fit,Berjalan,Iklan Produk,29362642841,GMV Max ROAS,Semua Penempatan,2024-10-02,135550.0,4610.0,0.034,105.0,87.0,0.022799999999999997,0.0189,18280.11,118.0,97.0,18337000.0,14458600.0,1919411.0,9.55,7.53,2026-05-01,2026-05-31,monthly,31,False,416.36,155398.31,61916.48,3.806,inkano,flow
InKano Fressia - Sleeveless atasan wanita dengan details applikasi floral.,Berjalan,Iklan Produk,54450142578,GMV Max ROAS,Semua Penempatan,2025-10-27,131766.0,5072.0,0.0385,79.0,70.0,0.015600000000000001,0.0138,24145.88,79.0,70.0,18181000.0,16030000.0,1907525.0,9.53,8.4,2026-05-01,2026-05-31,monthly,31,False,376.09,230139.24,61533.06,2.548,inkano,fressia
InKano Denim Barrel Pants - Celana panjang wanita dengan cutting barrel dan bahan denim,Berjalan,Iklan Produk,49503822443,GMV Max ROAS,Semua Penempatan,2025-12-29,129545.0,5429.0,0.04190000000000001,77.0,67.0,0.014199999999999999,0.0123,37404.08,77.0,67.0,28814300.0,26084300.0,2880114.0,10.0,9.06,2026-05-01,2026-05-31,monthly,31,False,530.51,374211.69,92906.9,2.484,inkano,denim
"InKano Pane Jacket - jaket wanita tipis dengan serat kain bertekstur, kancing depan, dan kantong [4]",Berjalan,Iklan Produk,25450648574,GMV Max ROAS,Semua Penempatan,2024-06-17,128427.0,6833.0,0.053200000000000004,75.0,58.0,0.011000000000000001,0.0085,22941.12,76.0,59.0,16019050.0,12626000.0,1720584.0,9.31,7.34,2026-05-01,2026-05-31,monthly,31,False,251.81,210776.97,55502.71,2.452,inkano,pane
"InKano Paige - Kemeja rayon wanita full kancing warna putih, coklat muda, hitam, olive, hijau sage, biru tua, biru muda [4]",Berjalan,Iklan Produk,4216455466,GMV Max ROAS,Semua Penempatan,2024-06-08,123337.0,4476.0,0.0363,81.0,72.0,0.0181,0.0161,19402.8,92.0,83.0,15072000.0,13197000.0,1571626.0,9.59,8.4,2026-05-01,2026-05-31,monthly,31,False,351.12,163826.09,50697.61,2.968,inkano,paige
InKano Spire Dress - Sleeveless dress korea wanita katun warna coklat dan hitam black,Berjalan,Iklan Produk,29640723036,GMV Max ROAS,Semua Penempatan,2025-08-30,122607.0,4703.0,0.0384,62.0,46.0,0.0132,0.0098,32601.78,64.0,47.0,20556300.0,15843000.0,2021311.0,10.17,7.84,2026-05-01,2026-05-31,monthly,31,False,429.79,321192.19,65203.58,2.065,inkano,spire
InKano Elara - Atasan sleeveless wanita dengan details drape di leher,Berjalan,Iklan Produk,45855361281,GMV Max ROAS,Semua Penempatan,2026-01-28,117195.0,3934.0,0.0336,79.0,62.0,0.020099999999999996,0.0158,16519.56,80.0,62.0,13174300.0,10048100.0,1305046.0,10.09,7.7,2026-05-01,2026-05-31,monthly,31,False,331.74,164678.75,42098.26,2.581,inkano,elara
"InKano Gianna - Dress rayon dengan details ikat warna hitam, coklat muda, hijau olive dan soft pink [5]",Berjalan,Iklan Produk,4520695814,GMV Max ROAS,Semua Penempatan,2024-06-08,111969.0,4157.0,0.0371,77.0,68.0,0.018500000000000003,0.016399999999999998,16825.26,77.0,68.0,13716750.0,12434700.0,1295545.0,10.59,9.6,2026-05-01,2026-05-31,monthly,31,False,311.65,178139.61,41791.77,2.484,inkano,gianna
InKano Harin - Atasan wanita katbol bahan 100% katun dengan floral embroidery,Berjalan,Iklan Produk,49456302667,GMV Max ROAS,Semua Penempatan,2026-02-20,108453.0,3980.0,0.036699999999999997,69.0,52.0,0.0173,0.0131,22457.44,70.0,53.0,15181200.0,11682600.0,1549563.0,9.8,7.54,2026-05-01,2026-05-31,monthly,31,False,389.34,216874.29,49985.9,2.258,inkano,harin
InKano Vine - Kemeja wanita stripes bahan full katun,Berjalan,Iklan Produk,27774742340,GMV Max ROAS,Semua Penempatan,2025-01-30,105137.0,3951.0,0.037599999999999995,36.0,32.0,0.0091,0.008100000000000001,26889.18,36.0,32.0,8384000.0,7528000.0,968011.0,8.66,7.78,2026-05-01,2026-05-31,monthly,31,False,245.0,232888.89,31226.16,1.161,inkano,vine
InKano Hawthorn - Atasan rajut knitwear wanita dengan details zipper dan tekstur,Berjalan,Iklan Produk,43807397639,GMV Max ROAS,Semua Penempatan,2025-07-07,98071.0,4671.0,0.047599999999999996,45.0,35.0,0.0096,0.0075,37479.44,46.0,36.0,17024000.0,14364000.0,1686575.0,10.09,8.52,2026-05-01,2026-05-31,monthly,31,False,361.07,370086.96,54405.65,1.484,inkano,hawthorn
"InKano Linen Dress - Sleeveless dress linen, midi dress wanita warna offwhite stripes dan navy [5]",Berjalan,Iklan Produk,23870069126,GMV Max ROAS,Semua Penempatan,2025-04-21,96630.0,5484.0,0.056799999999999996,45.0,35.0,0.008199999999999999,0.0064,32299.24,45.0,35.0,14211200.0,11512800.0,1453466.0,9.78,7.92,2026-05-01,2026-05-31,monthly,31,False,265.04,315804.44,46886.0,1.452,inkano,linen
InKano Willow - Sleeveless dress satin wanita dengan details floral dress semi formal wanita untuk occasion [2],Berjalan,Iklan Produk,27970724615,GMV Max ROAS,Semua Penempatan,2024-12-16,89520.0,4009.0,0.044800000000000006,44.0,34.0,0.011000000000000001,0.0085,33641.03,44.0,34.0,13885550.0,11676000.0,1480205.0,9.38,7.89,2026-05-01,2026-05-31,monthly,31,False,369.22,315580.68,47748.55,1.419,inkano,willow
InKano Echo - Celana pendek parasut wanita full pinggang karet,Berjalan,Iklan Produk,27703225497,GMV Max ROAS,Semua Penempatan,2024-06-24,86904.0,3999.0,0.046,66.0,53.0,0.0165,0.013300000000000001,19420.48,71.0,58.0,11885200.0,9768200.0,1281751.0,9.27,7.62,2026-05-01,2026-05-31,monthly,31,False,320.52,167397.18,41346.81,2.29,inkano,echo
InKano Thames Outer - Outerwear wanita knit cardigan wanita dengan details dash dan kancing,Berjalan,Iklan Produk,51250852825,GMV Max ROAS,Semua Penempatan,2025-11-05,83929.0,2811.0,0.0335,38.0,29.0,0.013500000000000002,0.0103,39754.85,38.0,29.0,14733700.0,12151000.0,1510684.0,9.75,8.04,2026-05-01,2026-05-31,monthly,31,False,537.42,387728.95,48731.74,1.226,inkano,thames
InKano Fable - Kemeja katun wanita shirtdress dengan kancing full depan warna hitam dan abu [4],Berjalan,Iklan Produk,9449724340,GMV Max ROAS,Semua Penempatan,2024-06-09,82862.0,3163.0,0.0382,30.0,28.0,0.0095,0.0089,27853.36,30.0,28.0,7936200.0,7478200.0,835601.0,9.5,8.95,2026-05-01,2026-05-31,monthly,31,False,264.18,264540.0,26954.87,0.968,inkano,fable
"InKano Crest - Pleated dress wanita sleeveless, dress wanita plisket tanpa lengan",Berjalan,Iklan Produk,24238660941,GMV Max ROAS,Semua Penempatan,2024-11-25,81718.0,2798.0,0.0342,33.0,25.0,0.0118,0.0089,29315.26,33.0,25.0,8399500.0,6780000.0,967403.0,8.68,7.01,2026-05-01,2026-05-31,monthly,31,False,345.75,254530.3,31206.55,1.065,inkano,crest
"InKano Bree - Sleeveless midi dress rayon warna putih, coklat beige, hijau olive, hijau sage, hitam [4]",Berjalan,Iklan Produk,8012587266,GMV Max ROAS,Semua Penempatan,2024-10-26,77197.0,3131.0,0.0406,42.0,39.0,0.0134,0.0125,27856.04,43.0,40.0,11592100.0,10855100.0,1169954.0,9.91,9.28,2026-05-01,2026-05-31,monthly,31,False,373.67,269583.72,37740.45,1.387,inkano,bree
"InKano Dill - Outerwear daily wanita bahan rayon texture crinkle warna muted pink mauve, hijau sage, coklat coffee [6]",Berjalan,Iklan Produk,16770157482,GMV Max ROAS,Semua Penempatan,2024-06-09,71903.0,3713.0,0.0516,52.0,34.0,0.013999999999999999,0.0092,18585.67,57.0,38.0,10789800.0,6802000.0,966455.0,11.16,7.04,2026-05-01,2026-05-31,monthly,31,False,260.29,189294.74,31175.97,1.839,inkano,dill
InKano Shiso - Dress wanita 100% cotton dengan details contrast stitching,Berjalan,Iklan Produk,53403769798,GMV Max ROAS,Semua Penempatan,2025-12-29,71221.0,2463.0,0.0346,35.0,30.0,0.014199999999999999,0.012199999999999999,29965.2,35.0,30.0,9772700.0,9245300.0,1048782.0,9.32,8.82,2026-05-01,2026-05-31,monthly,31,False,425.81,279220.0,33831.68,1.129,inkano,shiso
InKano Arbor - Outer wanita blazer wanita bahan soft suede,Berjalan,Iklan Produk,26439584864,GMV Max ROAS,Semua Penempatan,2025-08-08,69686.0,3632.0,0.0521,31.0,25.0,0.0085,0.0069,25716.71,33.0,25.0,9420300.0,7465000.0,797218.0,11.82,9.36,2026-05-01,2026-05-31,monthly,31,False,219.5,285463.64,25716.71,1.065,inkano,arbor
InKano Alpine - Celana denim wanita relaxed fit dengan elastic di bagian belakang,Berjalan,Iklan Produk,29777681282,GMV Max ROAS,Semua Penempatan,2025-03-01,68549.0,1847.0,0.0269,39.0,36.0,0.021099999999999997,0.0195,42406.8,43.0,40.0,15011600.0,14144600.0,1653865.0,9.08,8.55,2026-05-01,2026-05-31,monthly,31,False,895.43,349106.98,53350.48,1.387,inkano,alpine
InKano Aera - Atasan Wanita dengan bahan rayon spandex dan details asymmetric draping,Berjalan,Iklan Produk,26994743744,GMV Max ROAS,Semua Penempatan,2026-05-05,67409.0,2183.0,0.032400000000000005,38.0,30.0,0.0174,0.0137,20366.13,41.0,31.0,7959000.0,5419000.0,773913.0,10.28,7.0,2026-05-01,2026-05-31,monthly,31,False,354.52,194121.95,24964.94,1.323,inkano,aera
InKano Veluna - Cardigan rajut dengan textur cable dan details kancing,Berjalan,Iklan Produk,47159137555,GMV Max ROAS,Semua Penempatan,2026-04-20,63063.0,2215.0,0.0351,25.0,19.0,0.0113,0.0086,44327.85,25.0,19.0,9605000.0,8151000.0,1108196.0,8.67,7.36,2026-05-01,2026-05-31,monthly,31,False,500.31,384200.0,35748.26,0.806,inkano,veluna
InKano Flint - Kemeja sleeveless wanita 100% cotton dengan details contrast stitching,Berjalan,Iklan Produk,51853780373,GMV Max ROAS,Semua Penempatan,2025-12-29,60704.0,2060.0,0.0339,46.0,37.0,0.0223,0.018000000000000002,15166.83,51.0,41.0,7952400.0,5711300.0,697674.0,11.4,8.19,2026-05-01,2026-05-31,monthly,31,False,338.68,155929.41,22505.61,1.645,inkano,flint
InKano Rene Cardigan - Everyday cardigan wanita outerwear wanita knit cardigan cotton viscose [4],Berjalan,Iklan Produk,24571129042,GMV Max ROAS,Semua Penempatan,2024-06-11,60066.0,2447.0,0.0407,42.0,35.0,0.0172,0.0143,31021.42,43.0,36.0,15396700.0,13284000.0,1302900.0,11.82,10.2,2026-05-01,2026-05-31,monthly,31,False,532.45,358062.79,42029.03,1.387,inkano,rene
InKano Elden - Cardigan/atasan rajut dengan details kancing dan unfinished hemming,Berjalan,Iklan Produk,56109117307,GMV Max ROAS,Semua Penempatan,2026-04-20,59963.0,2972.0,0.0496,11.0,4.0,0.0037,0.0013,62065.48,11.0,4.0,3559000.0,1556000.0,682720.0,5.21,2.28,2026-05-01,2026-05-31,monthly,31,False,229.72,323545.45,22023.23,0.355,inkano,elden
InKano Sable - Linen outer wanita unfinished details and contrast stitching,Berjalan,Iklan Produk,41511942583,GMV Max ROAS,Semua Penempatan,2025-08-08,57581.0,2755.0,0.0478,24.0,15.0,0.0087,0.0054,24310.27,25.0,16.0,5110000.0,3224000.0,583446.0,8.76,5.53,2026-05-01,2026-05-31,monthly,31,False,211.78,204400.0,18820.84,0.806,inkano,sable
InKano Palmer - Celana pendek wanita,Berjalan,Iklan Produk,43161943121,GMV Max ROAS,Semua Penempatan,2025-08-08,51541.0,2512.0,0.0487,34.0,29.0,0.013500000000000002,0.0115,22012.81,34.0,29.0,6677200.0,5811000.0,748436.0,8.92,7.76,2026-05-01,2026-05-31,monthly,31,False,297.94,196388.24,24143.1,1.097,inkano,palmer
InKano Vireya - Dress wanita pleats dengan bahan yang flowy dan ringan,Berjalan,Iklan Produk,56456273971,GMV Max ROAS,Semua Penempatan,2026-03-08,51004.0,2119.0,0.0415,21.0,10.0,0.009899999999999999,0.004699999999999999,40630.52,22.0,11.0,7331600.0,4280100.0,853241.0,8.59,5.02,2026-05-01,2026-05-31,monthly,31,False,402.66,333254.55,27523.9,0.71,inkano,vireya
InKano Plume Sol - Sleeveless dress wanita dengan details texture fabric and tier silouette,Berjalan,Iklan Produk,55550137369,GMV Max ROAS,Semua Penempatan,2025-10-25,50161.0,3008.0,0.06,34.0,28.0,0.0113,0.009300000000000001,24311.32,35.0,29.0,8645000.0,7191000.0,826585.0,10.46,8.7,2026-05-01,2026-05-31,monthly,31,False,274.8,247000.0,26664.03,1.129,inkano,plume
InKano Lunel - Rayon premium maxi dress with pleated details,Berjalan,Iklan Produk,48659973623,GMV Max ROAS,Semua Penempatan,2026-05-05,47590.0,2097.0,0.0441,17.0,14.0,0.008100000000000001,0.0067,37884.64,18.0,15.0,5287100.0,4495000.0,644039.0,8.21,6.98,2026-05-01,2026-05-31,monthly,31,False,307.12,293727.78,20775.45,0.581,inkano,lunel
InKano Ripple - Rok plisket wanita flowy pinggang karet [2],Berjalan,Iklan Produk,25439467291,GMV Max ROAS,Semua Penempatan,2024-12-16,46448.0,1338.0,0.0288,24.0,18.0,0.0179,0.013500000000000002,23912.93,24.0,18.0,6800800.0,5329600.0,573910.0,11.85,9.29,2026-05-01,2026-05-31,monthly,31,False,428.93,283366.67,18513.23,0.774,inkano,ripple
InKano Cassia - Outer knit wanita lengan panjang dengan scallop hemming outerwear rajut wanita,Berjalan,Iklan Produk,49560623251,GMV Max ROAS,Semua Penempatan,2026-05-16,43032.0,1815.0,0.042199999999999994,5.0,4.0,0.0028000000000000004,0.0022,54426.03,5.0,4.0,1595000.0,1396000.0,272130.0,5.86,5.13,2026-05-01,2026-05-31,monthly,31,False,149.93,319000.0,8778.39,0.161,inkano,cassia
InKano Neva Tee - Kaos wanita 100% cotton crewneck tee dengan contrastic fabric,Berjalan,Iklan Produk,49509962188,GMV Max ROAS,Semua Penempatan,2026-05-05,41088.0,979.0,0.023799999999999998,26.0,22.0,0.026600000000000002,0.0225,15514.08,29.0,25.0,3471000.0,2865000.0,403366.0,8.61,7.1,2026-05-01,2026-05-31,monthly,31,False,412.02,119689.66,13011.81,0.935,inkano,neva
InKano Lerya - Rok satin ikat dengan details drapery,Berjalan,Iklan Produk,57309133858,GMV Max ROAS,Semua Penempatan,2026-04-20,34106.0,1744.0,0.051100000000000007,24.0,14.0,0.0138,0.008,23041.63,24.0,14.0,5256400.0,3106000.0,552999.0,9.51,5.62,2026-05-01,2026-05-31,monthly,31,False,317.09,219016.67,17838.68,0.774,inkano,lerya
InKano Haze - Atasan rajut basic wanita dengan bahan full katun inner basic wanita lengan panjang,Berjalan,Iklan Produk,46760628376,GMV Max ROAS,Semua Penempatan,2026-05-16,29786.0,998.0,0.0335,14.0,12.0,0.013999999999999999,0.012,31627.63,18.0,16.0,4352000.0,3874000.0,442787.0,9.83,8.75,2026-05-01,2026-05-31,monthly,31,False,443.67,241777.78,14283.45,0.581,inkano,haze
InKano Acker - Atasan wanita dengan bahan soft rib rajut dan contrasting fabric,Berjalan,Iklan Produk,42561854974,GMV Max ROAS,Semua Penempatan,2025-08-08,27752.0,1351.0,0.0487,17.0,17.0,0.0126,0.0126,18504.4,17.0,17.0,3123000.0,3123000.0,314575.0,9.93,9.93,2026-05-01,2026-05-31,monthly,31,False,232.85,183705.88,10147.58,0.548,inkano,acker
"InKano Organic Tee - Organic cotton tee, 100% cotton tee from organic farm certified.",Berjalan,Iklan Produk,55110599352,GMV Max ROAS,Semua Penempatan,2026-05-16,27133.0,996.0,0.036699999999999997,27.0,25.0,0.0271,0.025099999999999997,17677.66,27.0,25.0,4853000.0,4475000.0,477297.0,10.17,9.38,2026-05-01,2026-05-31,monthly,31,False,479.21,179740.74,15396.68,0.871,inkano,organic
InKano Fressia - Sleeveless atasan wanita dengan details applikasi floral.,Berjalan,Iklan Produk,47560635690,GMV Max ROAS,Semua Penempatan,2026-05-16,26257.0,1547.0,0.058899999999999994,7.0,7.0,0.0045000000000000005,0.0045000000000000005,30304.42,7.0,7.0,1603000.0,1603000.0,212131.0,7.56,7.56,2026-05-01,2026-05-31,monthly,31,False,137.12,229000.0,6842.94,0.226,inkano,fressia
InKano Denim Barrel Pants - Celana panjang wanita dengan cutting barrel dan bahan denim,Berjalan,Iklan Produk,42080615229,GMV Max ROAS,Semua Penempatan,2026-05-05,25729.0,845.0,0.032799999999999996,6.0,5.0,0.0070999999999999995,0.0059,58754.35,6.0,5.0,2174000.0,1995000.0,352526.0,6.17,5.66,2026-05-01,2026-05-31,monthly,31,False,417.19,362333.33,11371.81,0.194,inkano,denim
InKano Malva - Atasan wanita 100% katun lengan panjang dengan details kancing,Berjalan,Iklan Produk,53956496400,GMV Max ROAS,Semua Penempatan,2026-02-27,24743.0,1058.0,0.042800000000000005,7.0,7.0,0.0066,0.0066,35118.66,10.0,10.0,2570000.0,2570000.0,245831.0,10.45,10.45,2026-05-01,2026-05-31,monthly,31,False,232.35,257000.0,7930.03,0.323,inkano,malva
InKano Nile - Cardigan rajut wanita dengan details floral pattern,Berjalan,Iklan Produk,42867887324,GMV Max ROAS,Semua Penempatan,2025-09-09,22954.0,1526.0,0.0665,15.0,13.0,0.0098,0.0085,26490.4,15.0,13.0,5115000.0,4797000.0,397356.0,12.87,12.07,2026-05-01,2026-05-31,monthly,31,False,260.39,341000.0,12817.94,0.484,inkano,nile
InKano Brisa - Outerwear rajut wanita knitwear cardigan dengan details unfinished,Berjalan,Iklan Produk,43061856720,GMV Max ROAS,Semua Penempatan,2025-08-08,21827.0,735.0,0.0337,24.0,19.0,0.0327,0.0259,25344.02,24.0,19.0,9586000.0,7961000.0,608256.0,15.76,13.09,2026-05-01,2026-05-31,monthly,31,False,827.56,399416.67,19621.16,0.774,inkano,brisa
InKano Tava - Kaos 100% cotton long sleeve and high neck,Berjalan,Iklan Produk,53952628803,GMV Max ROAS,Semua Penempatan,2025-12-29,21409.0,967.0,0.0452,22.0,20.0,0.022799999999999997,0.0207,17890.16,26.0,24.0,4397300.0,4039100.0,393584.0,11.17,10.26,2026-05-01,2026-05-31,monthly,31,False,407.02,169126.92,12696.26,0.839,inkano,tava
InKano Celite - Kemeja crop wanita dengan bahan checkered kotak mini gingham,Berjalan,Iklan Produk,47561071537,GMV Max ROAS,Semua Penempatan,2026-05-25,20826.0,690.0,0.0331,6.0,6.0,0.0087,0.0087,19824.77,6.0,6.0,1174000.0,1174000.0,118949.0,9.87,9.87,2026-05-01,2026-05-31,monthly,31,False,172.39,195666.67,3837.06,0.194,inkano,celite
InKano Neva Tee - Kaos wanita 100% cotton crewneck tee dengan contrastic fabric,Berjalan,Iklan Produk,54260608236,GMV Max ROAS,Semua Penempatan,2026-05-16,17772.0,398.0,0.022400000000000003,8.0,7.0,0.020099999999999996,0.0176,18591.22,10.0,9.0,1210000.0,1011000.0,148730.0,8.14,6.8,2026-05-01,2026-05-31,monthly,31,False,373.69,121000.0,4797.74,0.323,inkano,neva
InKano Rilys - Rok wanita rayon premium dengan details tier dan pinggang elastic,Berjalan,Iklan Produk,41730972849,GMV Max ROAS,Semua Penempatan,2026-05-18,14563.0,535.0,0.036699999999999997,6.0,5.0,0.011200000000000002,0.009300000000000001,27001.96,6.0,5.0,1400300.0,1135000.0,162012.0,8.64,7.01,2026-05-01,2026-05-31,monthly,31,False,302.83,233383.33,5226.19,0.194,inkano,rilys
